"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbol","Description"
"66308",254.650959764196,0.00225986578408904,0.0671556000307096,0.0336511889262493,0.973155302499178,0.992051127232167,"Mplkip","M-phase specific PLK1 intereacting protein"
"68240",36.4572263196538,-0.0646697664325111,0.134106405088989,-0.482227276091682,0.62964450241943,NA,"Rpa3","replication protein A3"
"74568",30.9738782660857,0.120173811368084,0.158176635108499,0.759744391361291,0.447407388452638,NA,"Mlkl","mixed lineage kinase domain-like"
"320938",331.953547016468,-0.0549745517491387,0.0742146745866505,-0.740750425105648,0.45884477890726,0.751398477467408,"Tnpo3","transportin 3"
"320244",51.642159491964,-0.235802779911119,0.113864662610519,-2.07090395303499,0.0383677726893188,NA,"Ttll5","tubulin tyrosine ligase-like family, member 5"
"69930",84.8783110500713,-0.152531752773638,0.0923607727702474,-1.65147765873581,0.0986410789928856,0.369569841335563,"Zfp715","zinc finger protein 715"
"20103",4398.85892405731,0.0109591575853613,0.0688522863444258,0.159169116484228,0.87353563510799,0.960019898927337,"Rps5","ribosomal protein S5"
"330814",34.9141579715882,-0.0549642715072108,0.141731222735411,-0.387806373545653,0.698159328541861,NA,"Adgrl1","adhesion G protein-coupled receptor L1"
"75723",94.3498564979854,-0.0338510736407885,0.0825466717601658,-0.410084052075905,0.681744291086843,0.875870041907516,"Amotl1","angiomotin-like 1"
"104156",25.0782861752743,0.148365586141361,0.161999566958364,0.91583939961699,0.359751135202175,NA,"Etv5","ets variant 5"
"70575",24.3498080835695,-0.145229637163949,0.156965979647456,-0.925230024302934,0.354846268943308,NA,"Gfod2","glucose-fructose oxidoreductase domain containing 2"
"11972",605.394497288388,0.0677203263938546,0.0541337680684755,1.25098120471113,0.210941334824853,0.529309745210011,"Atp6v0d1","ATPase, H+ transporting, lysosomal V0 subunit D1"
"19280",34.9227321939415,0.0779716102553676,0.129277033351701,0.603135825705746,0.546418335175935,NA,"Ptprs","protein tyrosine phosphatase receptor type S"
"98396",49.5995351496975,0.0864941988571335,0.11733207739169,0.737174358282177,0.461016324657135,NA,"Slc41a1","solute carrier family 41, member 1"
"58202",156.246049203223,0.180710462150652,0.0664764319953873,2.71841398111126,0.00655957092741227,0.0885250969981984,"Nelfb","negative elongation factor complex member B"
"72392",69.5449481770223,0.0030049646465841,0.0952528078615718,0.0315472552888008,0.974833106610267,0.99207594718465,"Tmem175","transmembrane protein 175"
"27883",170.494569956673,-0.0180125413713052,0.0754179076385085,-0.23883639755219,0.811232445654039,0.932180721732533,"Tango2","transport and golgi organization 2"
"226646",1644.22038402583,0.0281047313810141,0.0503236524928488,0.558479561574111,0.576516957175411,0.826281143595579,"Ndufs2","NADH:ubiquinone oxidoreductase core subunit S2"
"381629",1072.20405530866,0.0952828270940327,0.0390742658889218,2.43850587916091,0.0147481187921296,0.136319237832419,"Atraid","all-trans retinoic acid induced differentiation factor"
"69719",22.2070124895338,0.503677337598438,0.179283768714121,2.80938615475885,0.00496360708078582,NA,"Cad","carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase"
"79566",104.062757757748,-0.0271688827127817,0.0942372969142696,-0.288302865239206,0.773114914085655,0.918028918443989,"Sh3bp5l","SH3 binding domain protein 5 like"
"67979",525.676144226666,-0.0578382447632176,0.0400964987624963,-1.44247618989905,0.149168083829736,0.44957397713204,"Atad1","ATPase family, AAA domain containing 1"
"19211",1276.56267372085,-0.0741602995631947,0.0570713428178748,-1.29943148174827,0.193795893528289,0.508866235230284,"Pten","phosphatase and tensin homolog"
"18611",68.8909349078241,0.107945358563392,0.0983411565426214,1.09766208125291,0.272352073289553,0.595191535390105,"Pea15a","proliferation and apoptosis adaptor protein 15A"
"53600",188.239723548958,-0.048622108287387,0.0637963683029743,-0.762145394491369,0.445973232339014,0.740825527791119,"Timm23","translocase of inner mitochondrial membrane 23"
"69769",14.4779028968228,-0.00646195572632608,0.211593838061161,-0.0305394324595514,0.975636845481198,NA,"Tnfaip8l2","tumor necrosis factor, alpha-induced protein 8-like 2"
"70047",105.366660821698,-0.0766956991893143,0.0839397243680536,-0.913699678748334,0.360874672878244,0.677754291578072,"Trnt1","tRNA nucleotidyl transferase, CCA-adding, 1"
"110147",276.798155833267,0.0276252099601105,0.0560743407438205,0.492653316894409,0.622257568353546,0.849704014393474,"Ehmt2","euchromatic histone lysine N-methyltransferase 2"
"66126",543.098453009936,-0.0285888415452448,0.0541088477287014,-0.528357981093731,0.597250895714929,0.838840021337665,"Elof1","ELF1 homolog, elongation factor 1"
"216154",113.441404754446,0.187987654678208,0.0824855703233475,2.27903685385561,0.0226648746330396,0.171452447161875,"Med16","mediator complex subunit 16"
"20442",642.357081494957,-0.0594861813720024,0.0856400993443971,-0.694606636696927,0.487301851960547,0.77342637359709,"St3gal1","ST3 beta-galactoside alpha-2,3-sialyltransferase 1"
"216157",537.832927721889,0.0383853248169015,0.056795682839302,0.67584934097032,0.499136304151216,0.781066981607468,"Tmem259","transmembrane protein 259"
