,Name,Term,ES,NES
239,4ZJQV2_27_count,Aerobic Electron Transport Chain (GO:0019646),26302.743369444648,0.7267028483486264
240,4ZJQV2_9_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),26301.16541044858,0.726659251858294
241,4ZJQV2_7_count,Aerobic Electron Transport Chain (GO:0019646),26301.065157490546,0.7266564820289597
242,4ZJQV2_25_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),26298.610500461727,0.7265886637702517
243,4ZJQV2_34_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),26292.2597648432,0.7264132030740699
244,4ZJQV2_30_count,Aerobic Electron Transport Chain (GO:0019646),26290.76062286519,0.7263717841722391
245,4ZJQV2_7_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),26290.16494656998,0.7263553265862626
246,4ZJQV2_27_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),26289.515932819533,0.726337395371467
247,4ZJQV2_8_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),26289.190267158825,0.7263283977486745
248,4ZJQV2_39_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),26289.022662377432,0.7263237670958821
249,4ZJQV2_5_count,Aerobic Electron Transport Chain (GO:0019646),26284.765210506775,0.7262061404910197
250,4ZJQV2_30_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),26271.98249258231,0.7258529743822655
251,4ZJQV2_5_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),26271.054594858346,0.7258273380480813
252,4ZJQV2_21_count,Aerobic Electron Transport Chain (GO:0019646),26269.87512225132,0.7257947511011216
253,4ZJQV2_21_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),26250.76936397969,0.7252668894723615
254,4ZJQV2_22_count,Aerobic Electron Transport Chain (GO:0019646),26234.475180957983,0.7248167071835002
255,4ZJQV2_26_count,Aerobic Electron Transport Chain (GO:0019646),26230.400205582973,0.7247041221131759
256,4ZJQV2_29_count,Aerobic Electron Transport Chain (GO:0019646),26222.474381842905,0.7244851442443462
257,4ZJQV2_22_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),26214.301772306702,0.7242593480775745
258,4ZJQV2_26_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),26210.24875574506,0.7241473696942409
259,4ZJQV2_29_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),26194.91976030692,0.72372385399891
260,4ZJQV2_20_count,Aerobic Electron Transport Chain (GO:0019646),26058.449429321852,0.7199533964139747
261,4ZJQV2_20_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),26045.789955935637,0.7196036353552464
262,4ZJQV2_15_count,Aerobic Electron Transport Chain (GO:0019646),26016.223912879643,0.7187867727412824
263,4ZJQV2_32_count,Aerobic Electron Transport Chain (GO:0019646),26009.14865966732,0.7185912947795366
264,4ZJQV2_15_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),26003.312311820617,0.7184300457970795
265,4ZJQV2_32_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),25988.156491695016,0.7180113146594321
266,4ZJQV2_24_count,Aerobic Electron Transport Chain (GO:0019646),25966.20311339861,0.7174047778311329
267,4ZJQV2_18_count,Aerobic Electron Transport Chain (GO:0019646),25964.670565901906,0.7173624359881
268,4ZJQV2_24_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),25955.04244818757,0.7170964264517954
269,4ZJQV2_18_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),25953.110366530116,0.7170430461171287
270,4ZJQV2_12_count,Aerobic Electron Transport Chain (GO:0019646),25926.443684890353,0.716306288234826
271,4ZJQV2_12_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),25913.083810510696,0.7159371762137372
272,4ZJQV2_4_count,Aerobic Electron Transport Chain (GO:0019646),25890.36356678867,0.7153094521168222
273,4ZJQV2_4_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),25889.853039336766,0.71529534705758
274,4ZJQV2_36_count,Aerobic Electron Transport Chain (GO:0019646),25873.48596372194,0.7148431508626292
275,4ZJQV2_1_count,Aerobic Electron Transport Chain (GO:0019646),25863.695303590517,0.7145726505385838
276,4ZJQV2_36_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),25860.955323936683,0.7144969492708152
277,4ZJQV2_28_count,Aerobic Electron Transport Chain (GO:0019646),25851.247957780404,0.7142287502264552
278,4ZJQV2_1_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),25844.276643466532,0.7140361439306986
279,4ZJQV2_28_count,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),25841.776265306795,0.7139670624700651
280,4ZJQV2_35_count,Ribosomal Small Subunit Assembly (GO:0000028),25694.358180102718,0.7098941358969247
281,4ZJQV2_33_count,Ribosomal Small Subunit Assembly (GO:0000028),25651.75801679337,0.7087171613288277
282,4ZJQV2_11_count,Ribosomal Small Subunit Assembly (GO:0000028),25620.901281657672,0.7078646389512607
283,4ZJQV2_32_count,Ribosomal Small Subunit Assembly (GO:0000028),25571.772100381386,0.7065072780300427
284,4ZJQV2_3_count,Ribosomal Small Subunit Assembly (GO:0000028),25561.22369994154,0.7062158425498157
285,4ZJQV2_27_count,Ribosomal Small Subunit Assembly (GO:0000028),25551.610698636323,0.7059502506557856
286,4ZJQV2_40_count,Ribosomal Small Subunit Assembly (GO:0000028),25551.02896682189,0.7059341783335724
287,4ZJQV2_10_count,Ribosomal Small Subunit Assembly (GO:0000028),25539.138510384368,0.7056056639866108
288,4ZJQV2_1_count,Ribosomal Small Subunit Assembly (GO:0000028),25537.790004822746,0.7055684069287108
289,4ZJQV2_7_count,Ribosomal Small Subunit Assembly (GO:0000028),25535.392911603165,0.7055021790662419
290,4ZJQV2_8_count,Ribosomal Small Subunit Assembly (GO:0000028),25531.322154370937,0.705389710536475
291,4ZJQV2_39_count,Ribosomal Small Subunit Assembly (GO:0000028),25529.83632948201,0.7053486595645758
292,4ZJQV2_18_count,Ribosomal Small Subunit Assembly (GO:0000028),25526.93450427899,0.705268486762415
293,4ZJQV2_24_count,Ribosomal Small Subunit Assembly (GO:0000028),25524.8887656894,0.705211966267988
294,4ZJQV2_31_count,Ribosomal Small Subunit Assembly (GO:0000028),25521.9337522472,0.70513032395961
295,4ZJQV2_36_count,Ribosomal Small Subunit Assembly (GO:0000028),25516.161933379353,0.7049708578099196
296,4ZJQV2_13_count,Ribosomal Small Subunit Assembly (GO:0000028),25513.108706152558,0.7048865020113171
297,4ZJQV2_25_count,Ribosomal Small Subunit Assembly (GO:0000028),25509.52247888228,0.7047874202716092
298,4ZJQV2_22_count,Ribosomal Small Subunit Assembly (GO:0000028),25509.12747836725,0.7047765070373757
299,4ZJQV2_5_count,Ribosomal Small Subunit Assembly (GO:0000028),25504.245451790724,0.7046416244295411
300,4ZJQV2_14_count,Ribosomal Small Subunit Assembly (GO:0000028),25501.217131496214,0.7045579567697529
301,4ZJQV2_9_count,Ribosomal Small Subunit Assembly (GO:0000028),25500.196107569376,0.7045297475071127
302,4ZJQV2_34_count,Ribosomal Small Subunit Assembly (GO:0000028),25494.17847242917,0.704363489845876
303,4ZJQV2_15_count,Ribosomal Small Subunit Assembly (GO:0000028),25491.291075269106,0.7042837156675306
304,4ZJQV2_37_count,Ribosomal Small Subunit Assembly (GO:0000028),25469.15823801524,0.7036722206744606
305,4ZJQV2_12_count,Ribosomal Small Subunit Assembly (GO:0000028),25460.41662312346,0.7034307037972362
306,4ZJQV2_4_count,Ribosomal Small Subunit Assembly (GO:0000028),25459.73857063798,0.7034119702885063
307,4ZJQV2_2_count,Ribosomal Small Subunit Assembly (GO:0000028),25454.216133697708,0.7032593941637291
308,4ZJQV2_21_count,Ribosomal Small Subunit Assembly (GO:0000028),25453.534832202065,0.7032405708900304
309,4ZJQV2_17_count,Ribosomal Small Subunit Assembly (GO:0000028),25443.96756376579,0.7029762425222286
310,4ZJQV2_23_count,Ribosomal Small Subunit Assembly (GO:0000028),25434.399963047643,0.7027119049740085
311,4ZJQV2_19_count,Ribosomal Small Subunit Assembly (GO:0000028),25428.099538980652,0.7025378343057525
312,4ZJQV2_28_count,Ribosomal Small Subunit Assembly (GO:0000028),25425.871368790904,0.702476273517178
313,4ZJQV2_20_count,Ribosomal Small Subunit Assembly (GO:0000028),25425.450258061024,0.7024646388993522
314,4ZJQV2_29_count,Ribosomal Small Subunit Assembly (GO:0000028),25411.92490857618,0.7020909550650277
315,4ZJQV2_26_count,Ribosomal Small Subunit Assembly (GO:0000028),25411.461753834992,0.7020781588382266
316,4ZJQV2_16_count,Ribosomal Small Subunit Assembly (GO:0000028),25407.57069301207,0.7019706550336462
317,4ZJQV2_30_count,Ribosomal Small Subunit Assembly (GO:0000028),25404.939824718836,0.7018979683387464
318,4ZJQV2_6_count,Ribosomal Small Subunit Assembly (GO:0000028),25372.062319336528,0.7009896153022462
319,4ZJQV2_17_count,Cellular Respiration (GO:0045333),25365.668420366896,0.7008129620715158
320,4ZJQV2_33_count,Cellular Respiration (GO:0045333),25349.669890663023,0.7003709482122809
321,4ZJQV2_38_count,Ribosomal Small Subunit Assembly (GO:0000028),25335.216181421663,0.6999716152785497
322,4ZJQV2_37_count,Cellular Respiration (GO:0045333),25322.570515519208,0.6996222356985757
323,4ZJQV2_35_count,Cellular Respiration (GO:0045333),25317.955167541968,0.6994947209951066
324,4ZJQV2_18_count,Cellular Respiration (GO:0045333),25316.49080097797,0.6994542628825007
325,4ZJQV2_33_count,ATP Biosynthetic Process (GO:0006754),25307.792655074587,0.6992139469840959
326,4ZJQV2_14_count,Cellular Respiration (GO:0045333),25295.890274669568,0.6988851031969301
327,4ZJQV2_11_count,Cellular Respiration (GO:0045333),25295.56913829759,0.6988762307111613
328,4ZJQV2_19_count,Cellular Respiration (GO:0045333),25292.173313932293,0.6987824095000393
329,4ZJQV2_16_count,Cellular Respiration (GO:0045333),25292.068859582287,0.6987795235929457
330,4ZJQV2_10_count,Cellular Respiration (GO:0045333),25280.788775925346,0.6984678728724116
331,4ZJQV2_17_count,ATP Biosynthetic Process (GO:0006754),25257.564494478855,0.697826223017073
332,4ZJQV2_40_count,Cellular Respiration (GO:0045333),25257.241833974367,0.6978173084219539
333,4ZJQV2_38_count,Cellular Respiration (GO:0045333),25249.316938729586,0.697598356205968
334,4ZJQV2_9_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25247.09305552828,0.6975369138600467
335,4ZJQV2_32_count,ATP Biosynthetic Process (GO:0006754),25245.21996941132,0.6974851634780702
336,4ZJQV2_35_count,ATP Biosynthetic Process (GO:0006754),25245.14499601562,0.6974830920827242
337,4ZJQV2_18_count,ATP Biosynthetic Process (GO:0006754),25243.950780200572,0.6974500978044411
338,4ZJQV2_6_count,Cellular Respiration (GO:0045333),25243.509177115735,0.6974378970155317
339,4ZJQV2_10_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25241.871466544704,0.6973926496844826
340,4ZJQV2_3_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25240.831383793662,0.697363913856927
341,4ZJQV2_4_count,Cellular Respiration (GO:0045333),25239.982490436425,0.6973404602873893
342,4ZJQV2_34_count,Cellular Respiration (GO:0045333),25233.42190902286,0.6971592018865793
343,4ZJQV2_13_count,Cellular Respiration (GO:0045333),25231.31570827655,0.6971010109191947
344,4ZJQV2_3_count,Cellular Respiration (GO:0045333),25228.217777588605,0.6970154200352593
345,4ZJQV2_31_count,Cellular Respiration (GO:0045333),25225.104668339827,0.6969294097918968
346,4ZJQV2_8_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25220.776902308087,0.6968098405189097
347,4ZJQV2_9_count,Cellular Respiration (GO:0045333),25217.8643721174,0.6967293719550134
348,4ZJQV2_16_count,ATP Biosynthetic Process (GO:0006754),25215.795625941246,0.6966722157976648
349,4ZJQV2_19_count,ATP Biosynthetic Process (GO:0006754),25215.707348433476,0.6966697768309212
350,4ZJQV2_25_count,Cellular Respiration (GO:0045333),25214.959843715245,0.6966491244677718
351,4ZJQV2_11_count,ATP Biosynthetic Process (GO:0006754),25214.553511153157,0.696637898147152
352,4ZJQV2_30_count,Cellular Respiration (GO:0045333),25213.42187136646,0.6966066327447281
353,4ZJQV2_27_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25213.34112346212,0.6966044018089182
354,4ZJQV2_22_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25213.17143665962,0.6965997136332032
355,4ZJQV2_2_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25212.432182391174,0.6965792892168224
356,4ZJQV2_20_count,ATP Biosynthetic Process (GO:0006754),25207.44883961532,0.6964416074039923
357,4ZJQV2_40_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25204.3846450256,0.6963569485946443
358,4ZJQV2_23_count,Cellular Respiration (GO:0045333),25198.029428223133,0.6961813640904975
359,4ZJQV2_28_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25197.53360191803,0.696167665200494
360,4ZJQV2_24_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25195.299709175193,0.6961059463069048
361,4ZJQV2_37_count,ATP Biosynthetic Process (GO:0006754),25195.281653815764,0.6961054474661207
362,4ZJQV2_5_count,Cellular Respiration (GO:0045333),25189.91348859628,0.6959571336229368
363,4ZJQV2_31_count,ATP Biosynthetic Process (GO:0006754),25189.692875022785,0.6959510384217635
364,4ZJQV2_7_count,Cellular Respiration (GO:0045333),25186.190376002676,0.6958542699600673
365,4ZJQV2_16_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25185.762060518045,0.6958424362863588
366,4ZJQV2_7_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25184.807469148174,0.6958160624493126
367,4ZJQV2_1_count,Cellular Respiration (GO:0045333),25184.134925628638,0.6957974811445254
368,4ZJQV2_39_count,Cellular Respiration (GO:0045333),25181.993490713507,0.6957383167132523
369,4ZJQV2_39_count,ATP Biosynthetic Process (GO:0006754),25179.351017510955,0.6956653093932169
370,4ZJQV2_25_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25177.335264679325,0.6956096173574571
371,4ZJQV2_10_count,ATP Biosynthetic Process (GO:0006754),25176.55024673785,0.6955879285637803
372,4ZJQV2_1_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25171.56062760246,0.6954500733451465
373,4ZJQV2_6_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25167.46962141324,0.6953370453689935
374,4ZJQV2_12_count,Cellular Respiration (GO:0045333),25161.70577507581,0.6951777994876032
375,4ZJQV2_14_count,ATP Biosynthetic Process (GO:0006754),25159.624986823448,0.6951203106268952
376,4ZJQV2_38_count,ATP Biosynthetic Process (GO:0006754),25143.802232257036,0.6946831531543598
377,4ZJQV2_15_count,ATP Biosynthetic Process (GO:0006754),25143.27688231484,0.6946686385733516
378,4ZJQV2_32_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25141.778398302155,0.6946272378500534
379,4ZJQV2_35_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25139.79018709299,0.6945723067453954
380,4ZJQV2_29_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25136.85340376278,0.694491168105936
381,4ZJQV2_24_count,ATP Biosynthetic Process (GO:0006754),25135.4125259145,0.6944513589490827
382,4ZJQV2_37_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25127.697480656552,0.6942382045535377
383,4ZJQV2_36_count,ATP Biosynthetic Process (GO:0006754),25126.442054868272,0.6942035191413197
384,4ZJQV2_36_count,Cellular Respiration (GO:0045333),25124.73507386125,0.6941563579786054
385,4ZJQV2_25_count,ATP Biosynthetic Process (GO:0006754),25123.443792786828,0.6941206819420178
386,4ZJQV2_21_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25122.93746397461,0.6941066928844936
387,4ZJQV2_36_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25122.810447943662,0.6941031836341398
388,4ZJQV2_30_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25122.266999193613,0.6940881690119368
389,4ZJQV2_8_count,Cellular Respiration (GO:0045333),25121.560126139324,0.6940686392368576
390,4ZJQV2_2_count,Cellular Respiration (GO:0045333),25121.22794749376,0.6940594616706813
391,4ZJQV2_26_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25120.422853155877,0.6940372181981921
392,4ZJQV2_3_count,ATP Biosynthetic Process (GO:0006754),25113.3974162102,0.6938431165804403
393,4ZJQV2_30_count,ATP Biosynthetic Process (GO:0006754),25113.366483257923,0.6938422619523047
394,4ZJQV2_28_count,Cellular Respiration (GO:0045333),25112.859253463703,0.6938282480020848
395,4ZJQV2_23_count,ATP Biosynthetic Process (GO:0006754),25108.672909675304,0.6937125860001231
396,4ZJQV2_34_count,ATP Biosynthetic Process (GO:0006754),25104.925569986513,0.6936090529812541
397,4ZJQV2_38_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25103.254134588697,0.6935628738870294
398,4ZJQV2_19_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25101.46883073063,0.69351354878886
399,4ZJQV2_6_count,ATP Biosynthetic Process (GO:0006754),25096.198578719526,0.6933679401314591
400,4ZJQV2_33_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25094.10272463876,0.6933100350259412
401,4ZJQV2_5_count,ATP Biosynthetic Process (GO:0006754),25093.585222921025,0.6932957372788576
402,4ZJQV2_4_count,ATP Biosynthetic Process (GO:0006754),25091.681485280573,0.693243140044174
403,4ZJQV2_12_count,ATP Biosynthetic Process (GO:0006754),25091.17596611066,0.6932291733557754
404,4ZJQV2_21_count,Cellular Respiration (GO:0045333),25089.884207194173,0.6931934841171736
405,4ZJQV2_9_count,ATP Biosynthetic Process (GO:0006754),25088.377054539025,0.69315184389311
406,4ZJQV2_22_count,Cellular Respiration (GO:0045333),25087.60180229155,0.6931304249099828
407,4ZJQV2_18_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25084.248366717402,0.6930377748335532
408,4ZJQV2_13_count,ATP Biosynthetic Process (GO:0006754),25081.95960944462,0.6929745401205065
409,4ZJQV2_23_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25081.46473991633,0.6929608676647205
410,4ZJQV2_5_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25080.550923427796,0.6929356203726127
411,4ZJQV2_34_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25080.46066313086,0.6929331266245669
412,4ZJQV2_13_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25078.373676028838,0.6928754664995296
413,4ZJQV2_31_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25077.18171012125,0.6928425343826012
414,4ZJQV2_39_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25076.318474683867,0.6928186845642637
415,4ZJQV2_4_count,Endoplasmic Reticulum to Cytosol Transport (GO:1903513),25071.094907015126,0.6926743657207841
416,4ZJQV2_27_count,Cellular Respiration (GO:0045333),25068.904865616933,0.6926138583699077
417,4ZJQV2_40_count,ATP Biosynthetic Process (GO:0006754),25066.416958283287,0.692545121458309
